Wavelength,calib_1,calib_2,calib_3,calib_4,calib_5,calib_6,calib_7
895,0.023907,0.028663,0.029914,0.03152,0.032297,0.032001,0.030049
894.5,0.02449,0.028711,0.030571,0.031923,0.032423,0.0324,0.030703
894,0.025234,0.028538,0.030848,0.032081,0.032556,0.032803,0.031288
893.5,0.02604,0.028496,0.030941,0.032075,0.032906,0.033405,0.031784
893,0.026628,0.028693,0.031133,0.032227,0.033464,0.03409,0.032139
892.5,0.026818,0.029063,0.031546,0.032816,0.034065,0.034598,0.032372
892,0.026806,0.029554,0.032119,0.033725,0.034579,0.034835,0.03264
891.5,0.026988,0.030117,0.032729,0.034518,0.035011,0.034933,0.033095
891,0.027511,0.030618,0.033258,0.034898,0.035426,0.035087,0.033706
890.5,0.028134,0.030959,0.033616,0.03497,0.035837,0.035399,0.034308
890,0.028545,0.031253,0.03379,0.035016,0.036175,0.035846,0.03476
889.5,0.028643,0.031694,0.033851,0.035139,0.036331,0.036282,0.034995
889,0.02847,0.032206,0.033841,0.035199,0.036209,0.036458,0.034962
888.5,0.028033,0.032357,0.033651,0.034992,0.035731,0.036138,0.034612
888,0.027358,0.031752,0.033131,0.034426,0.034868,0.035277,0.033972
887.5,0.026637,0.030517,0.032338,0.033629,0.033746,0.034127,0.033182
887,0.026137,0.029252,0.031575,0.032918,0.03271,0.033095,0.032461
886.5,0.025934,0.028491,0.031072,0.032523,0.032137,0.032439,0.031977
886,0.025813,0.02822,0.030673,0.032271,0.032047,0.032038,0.031699
885.5,0.025477,0.02798,0.029954,0.031672,0.031985,0.031483,0.03137
885,0.024787,0.027378,0.028681,0.030437,0.031397,0.030468,0.030729
884.5,0.023813,0.026427,0.027089,0.028839,0.030163,0.029105,0.029782
884,0.022715,0.025395,0.025656,0.027463,0.028685,0.027847,0.028786
883.5,0.021644,0.024443,0.024657,0.026673,0.027491,0.02709,0.027967
883,0.020713,0.023558,0.024016,0.026417,0.026846,0.026884,0.027368
882.5,0.019988,0.022766,0.023549,0.026426,0.026694,0.026976,0.02697
882,0.019461,0.022218,0.023199,0.026454,0.026788,0.027051,0.02679
881.5,0.019068,0.022009,0.022986,0.026359,0.026831,0.02692,0.02677
881,0.018782,0.022025,0.022864,0.026104,0.026658,0.026572,0.026724
880.5,0.018658,0.022073,0.022771,0.025763,0.026377,0.026132,0.026567
880,0.018755,0.022053,0.022752,0.02545,0.026235,0.025751,0.026465
879.5,0.019016,0.021943,0.022883,0.025195,0.026267,0.025482,0.026584
879,0.019275,0.021675,0.023059,0.024909,0.026156,0.025241,0.026735
878.5,0.019412,0.021207,0.023014,0.024484,0.025558,0.024943,0.0265
878,0.019464,0.020695,0.02266,0.02396,0.024537,0.024641,0.025775
877.5,0.01953,0.020441,0.022269,0.023575,0.023579,0.024497,0.025012
877,0.019614,0.020589,0.022196,0.023603,0.023168,0.024603,0.02479
876.5,0.019596,0.020949,0.022462,0.024063,0.023401,0.024859,0.02522
876,0.019373,0.021194,0.022733,0.024628,0.02395,0.02504,0.025868
875.5,0.018958,0.021173,0.022662,0.024894,0.024331,0.024955,0.026231
875,0.018478,0.020996,0.022174,0.024768,0.024246,0.024578,0.026181
874.5,0.018132,0.020868,0.021485,0.024538,0.023804,0.024081,0.02598
874,0.018135,0.020915,0.020973,0.024548,0.023445,0.023752,0.02593
873.5,0.018577,0.021125,0.02097,0.024847,0.023545,0.023801,0.026084
873,0.019255,0.021384,0.021506,0.025194,0.024054,0.024206,0.026273
872.5,0.019743,0.021543,0.022193,0.025308,0.024548,0.024731,0.026369
872,0.019743,0.021518,0.022497,0.025084,0.024637,0.025118,0.026448
871.5,0.019363,0.021321,0.022192,0.024609,0.024274,0.025245,0.026647
871,0.018963,0.021008,0.021525,0.024065,0.023687,0.02512,0.026914
870.5,0.018775,0.020637,0.020933,0.023614,0.023135,0.024821,0.026995
870,0.018778,0.020329,0.020701,0.023351,0.022792,0.0245,0.026734
869.5,0.018914,0.020285,0.020869,0.023327,0.022758,0.024391,0.026317
869,0.01923,0.020632,0.021295,0.023548,0.023028,0.024653,0.026114
868.5,0.019728,0.021241,0.021708,0.023939,0.023442,0.02517,0.026271
868,0.020197,0.021791,0.021845,0.024333,0.023771,0.02556,0.026552
867.5,0.020329,0.022051,0.021639,0.024576,0.023905,0.025493,0.026611
867,0.019989,0.022013,0.021216,0.024594,0.023904,0.024966,0.026354
866.5,0.019294,0.021756,0.020662,0.024341,0.023851,0.02425,0.02597
866,0.0185,0.021319,0.019936,0.023778,0.023735,0.023617,0.025682
865.5,0.017883,0.02077,0.019115,0.023018,0.023541,0.023195,0.025581
865,0.017647,0.020268,0.018536,0.022416,0.023357,0.023034,0.025676
864.5,0.017782,0.019937,0.018515,0.022307,0.023287,0.023142,0.025947
864,0.01801,0.019728,0.018974,0.022645,0.023274,0.0234,0.026294
863.5,0.018,0.019537,0.019557,0.023031,0.023144,0.023557,0.02652
863,0.017683,0.019398,0.020021,0.02313,0.022825,0.023436,0.026477
862.5,0.01728,0.019412,0.020331,0.02293,0.022427,0.023108,0.026167
862,0.017006,0.019499,0.020412,0.02256,0.022049,0.022778,0.02567
861.5,0.016852,0.019396,0.0201,0.022071,0.021626,0.022524,0.025032
861,0.016694,0.018976,0.01944,0.021499,0.021074,0.022253,0.024351
860.5,0.016513,0.018443,0.018795,0.02103,0.020544,0.021914,0.023888
860,0.016415,0.018156,0.018503,0.02089,0.020397,0.021638,0.023917
859.5,0.016506,0.0183,0.01856,0.021119,0.020872,0.0216,0.024417
859,0.01679,0.018786,0.018754,0.02156,0.021819,0.02184,0.025047
858.5,0.017158,0.019361,0.018988,0.022048,0.022775,0.02225,0.025466
858,0.017416,0.01974,0.019279,0.022503,0.023316,0.022697,0.025601
857.5,0.017403,0.019753,0.019527,0.022863,0.02334,0.023085,0.025554
857,0.017158,0.019477,0.01953,0.02304,0.023068,0.023318,0.025413
856.5,0.016937,0.019223,0.019259,0.022989,0.022801,0.023311,0.025265
856,0.017001,0.019296,0.018973,0.022813,0.022694,0.023085,0.025286
855.5,0.017399,0.019741,0.018988,0.022733,0.022703,0.022799,0.025638
855,0.017962,0.020326,0.019363,0.02291,0.022703,0.022624,0.026232
854.5,0.018457,0.020722,0.019855,0.023239,0.022611,0.022569,0.02671
854,0.018687,0.020694,0.020146,0.023381,0.022439,0.022484,0.02674
853.5,0.018554,0.020211,0.020082,0.023098,0.022298,0.022254,0.026315
853,0.01815,0.019497,0.019741,0.022571,0.022347,0.021966,0.025748
852.5,0.017752,0.018936,0.019325,0.022239,0.022658,0.021829,0.025402
852,0.017585,0.018774,0.018986,0.02229,0.023072,0.021939,0.025407
851.5,0.017586,0.018885,0.018748,0.022433,0.023272,0.02218,0.025584
851,0.017522,0.018902,0.018584,0.022302,0.023075,0.022384,0.025649
850.5,0.017338,0.018628,0.018509,0.021947,0.022661,0.022516,0.025517
850,0.017247,0.01824,0.018564,0.021762,0.022416,0.022636,0.025387
849.5,0.01741,0.018066,0.018735,0.021987,0.022553,0.022755,0.025499
849,0.01766,0.018248,0.01893,0.022456,0.022916,0.022814,0.025823
848.5,0.017654,0.018654,0.019036,0.02285,0.023156,0.022809,0.026061
848,0.017289,0.019075,0.01901,0.023032,0.023053,0.022809,0.025979
847.5,0.016829,0.019389,0.018923,0.023079,0.022677,0.022827,0.025656
847,0.016622,0.019558,0.018917,0.023088,0.02228,0.022767,0.025364
846.5,0.016713,0.01953,0.01906,0.023051,0.022057,0.022545,0.025247
846,0.016812,0.019236,0.019232,0.02288,0.021983,0.022206,0.025197
845.5,0.016614,0.018712,0.019219,0.022523,0.0219,0.021891,0.025056
845,0.016139,0.018174,0.018992,0.02208,0.021746,0.021762,0.02487
844.5,0.015714,0.017905,0.018823,0.021804,0.021676,0.021961,0.0249
844,0.015628,0.018007,0.01901,0.021913,0.021893,0.022531,0.025333
843.5,0.01583,0.01829,0.019513,0.022346,0.022374,0.023273,0.026007
843,0.015988,0.018459,0.01995,0.022753,0.022832,0.023791,0.026474
842.5,0.015804,0.018372,0.019962,0.022792,0.022951,0.023785,0.026362
842,0.015238,0.018108,0.019514,0.022423,0.022635,0.023319,0.025696
841.5,0.014494,0.017823,0.018871,0.021902,0.022064,0.022737,0.024848
841,0.013886,0.017636,0.018387,0.021526,0.021573,0.022365,0.024209
840.5,0.013677,0.017626,0.018312,0.021425,0.021467,0.022345,0.023944
840,0.013912,0.017829,0.018648,0.021561,0.02184,0.022666,0.023994
839.5,0.014348,0.018163,0.019107,0.021823,0.022499,0.023186,0.024193
839,0.014603,0.018425,0.019289,0.022059,0.023085,0.023629,0.024333
838.5,0.014459,0.018443,0.019031,0.022103,0.02333,0.023738,0.024239
838,0.014018,0.018227,0.018589,0.021895,0.023248,0.023507,0.023916
837.5,0.013557,0.01793,0.018403,0.021621,0.023077,0.023208,0.023607
837,0.013264,0.017691,0.018679,0.021641,0.023079,0.023149,0.023584
836.5,0.013135,0.017574,0.019239,0.02216,0.023354,0.023435,0.023858
836,0.013062,0.01761,0.019737,0.02296,0.023772,0.023958,0.024131
835.5,0.012963,0.01781,0.019954,0.023547,0.024071,0.024499,0.024098
835,0.012841,0.018099,0.019918,0.023611,0.024067,0.024829,0.023751
834.5,0.012767,0.018306,0.019831,0.023301,0.023837,0.024835,0.023381
834,0.012781,0.018293,0.019914,0.02302,0.023667,0.024646,0.023291
833.5,0.012815,0.018081,0.020227,0.022988,0.023796,0.024566,0.023524
833,0.012734,0.0178,0.020601,0.023081,0.024201,0.024775,0.023825
832.5,0.01249,0.017567,0.020781,0.02308,0.024663,0.02514,0.023859
832,0.01221,0.017456,0.020667,0.022961,0.024991,0.025384,0.023513
831.5,0.012059,0.017503,0.020371,0.022871,0.025139,0.02536,0.022987
831,0.012027,0.017647,0.020021,0.022876,0.02512,0.025092,0.022609
830.5,0.011919,0.017665,0.019615,0.022866,0.024912,0.024654,0.022558
830,0.011576,0.017353,0.019141,0.022753,0.024495,0.024179,0.022775
829.5,0.011095,0.016822,0.018776,0.022658,0.023987,0.023921,0.02309
829,0.010785,0.0165,0.018804,0.022796,0.023661,0.024104,0.023359
828.5,0.010917,0.016698,0.019317,0.023195,0.023764,0.024659,0.023523
828,0.011503,0.017278,0.020087,0.023651,0.024289,0.025269,0.023652
827.5,0.012337,0.017868,0.020805,0.023998,0.02497,0.025736,0.023933
827,0.013172,0.018321,0.02136,0.024289,0.025548,0.026177,0.024492
826.5,0.013829,0.018749,0.021829,0.024626,0.026007,0.026761,0.025179
826,0.014164,0.019152,0.022249,0.024933,0.026496,0.027391,0.025652
825.5,0.014089,0.019294,0.022512,0.025035,0.027039,0.027793,0.025748
825,0.013715,0.019054,0.022501,0.024934,0.027455,0.027871,0.025678
824.5,0.013397,0.018679,0.022254,0.024833,0.027562,0.027836,0.025734
824,0.013471,0.018514,0.021954,0.024863,0.027384,0.027938,0.025924
823.5,0.01392,0.018632,0.021788,0.024933,0.027102,0.028193,0.026043
823,0.014407,0.0189,0.021865,0.024925,0.026899,0.02843,0.026038
822.5,0.014678,0.019274,0.022228,0.024957,0.026926,0.028568,0.026097
822,0.014806,0.019813,0.022884,0.025312,0.027311,0.02877,0.026386
821.5,0.014984,0.020445,0.023766,0.026099,0.028066,0.02926,0.026845
821,0.01521,0.020961,0.024704,0.027065,0.028992,0.030034,0.027301
820.5,0.015316,0.021271,0.025493,0.027813,0.0298,0.03081,0.027668
820,0.015261,0.021504,0.026034,0.028198,0.030345,0.031309,0.027968
819.5,0.01519,0.021783,0.026382,0.028434,0.030686,0.031518,0.028222
819,0.015202,0.022024,0.026628,0.02874,0.030927,0.031602,0.028366
818.5,0.015204,0.022039,0.02677,0.028988,0.031083,0.031628,0.028268
818,0.015082,0.021799,0.02674,0.028857,0.031124,0.03153,0.027834
817.5,0.01493,0.021524,0.026556,0.028349,0.031081,0.03133,0.027138
817,0.014978,0.021507,0.026346,0.027934,0.031045,0.031239,0.026432
816.5,0.015313,0.021858,0.026223,0.028048,0.031078,0.031417,0.025965
816,0.015759,0.022396,0.026183,0.02861,0.031171,0.031762,0.025816
815.5,0.016053,0.022802,0.026149,0.029191,0.031274,0.032042,0.025936
815,0.01605,0.022907,0.02604,0.029519,0.031323,0.032124,0.026264
814.5,0.015752,0.022771,0.025781,0.029595,0.031252,0.031966,0.026698
814,0.015255,0.022484,0.025347,0.029443,0.031016,0.031497,0.027032
813.5,0.014746,0.022016,0.02488,0.029046,0.030638,0.030725,0.027115
813,0.014481,0.021401,0.024657,0.028547,0.030235,0.029946,0.02707
812.5,0.014596,0.020935,0.024837,0.028235,0.029963,0.029603,0.02717
812,0.014946,0.020967,0.02526,0.028211,0.029892,0.02983,0.027453
811.5,0.015255,0.021456,0.025603,0.028268,0.029946,0.030275,0.027658
811,0.015441,0.02196,0.025684,0.02821,0.029987,0.030492,0.027614
810.5,0.015695,0.02212,0.025546,0.02813,0.029967,0.030406,0.027508
810,0.016153,0.022021,0.025284,0.02825,0.029954,0.030288,0.027641
809.5,0.016633,0.021972,0.024964,0.028636,0.030026,0.030357,0.028035
809,0.016823,0.022098,0.024695,0.02917,0.030154,0.030547,0.02845
808.5,0.016647,0.022289,0.024602,0.029688,0.030249,0.030641,0.028682
808,0.016317,0.022424,0.024664,0.030031,0.03026,0.03049,0.028697
807.5,0.016046,0.022472,0.024707,0.030089,0.030194,0.030114,0.028546
807,0.015901,0.02244,0.024643,0.029912,0.030076,0.029677,0.028335
806.5,0.015908,0.022398,0.024586,0.029696,0.02993,0.029397,0.028237
806,0.016109,0.022484,0.024639,0.029559,0.02979,0.029377,0.02837
805.5,0.016431,0.022733,0.024692,0.029419,0.029671,0.029508,0.028636
805,0.016644,0.02291,0.024566,0.029171,0.029542,0.029595,0.028824
804.5,0.016595,0.022706,0.024285,0.028869,0.029385,0.029584,0.028865
804,0.016395,0.022134,0.024049,0.028616,0.029268,0.029609,0.028897
803.5,0.016246,0.021576,0.023969,0.028413,0.029285,0.029791,0.029027
803,0.016154,0.021359,0.023963,0.028239,0.029411,0.030068,0.029182
802.5,0.015948,0.021427,0.023911,0.028158,0.029478,0.03026,0.029225
802,0.015581,0.02152,0.023782,0.028174,0.029352,0.030264,0.029131
801.5,0.015249,0.021553,0.023615,0.02811,0.029076,0.03015,0.028995
801,0.015194,0.021694,0.023468,0.027832,0.028837,0.030083,0.028927
800.5,0.015449,0.022084,0.023434,0.027537,0.02882,0.03019,0.029009
800,0.015852,0.022631,0.023639,0.027609,0.029135,0.030478,0.029306
799.5,0.016267,0.023089,0.024149,0.028196,0.029805,0.030861,0.029847
799,0.01673,0.023303,0.024912,0.029075,0.030716,0.031248,0.030596
798.5,0.017368,0.023348,0.025759,0.029926,0.031589,0.031595,0.03145
798,0.018177,0.023444,0.026442,0.030545,0.032077,0.031842,0.032236
797.5,0.018911,0.023705,0.026689,0.030832,0.031981,0.031872,0.032747
797,0.01925,0.02398,0.026353,0.030773,0.031391,0.031606,0.032838
796.5,0.019127,0.024001,0.025597,0.030528,0.030655,0.031184,0.032564
796,0.018845,0.023728,0.024881,0.0304,0.03019,0.030943,0.032207
795.5,0.018809,0.023467,0.024664,0.030591,0.030268,0.031144,0.032114
795,0.019146,0.023558,0.025058,0.031056,0.030861,0.031747,0.032449
794.5,0.019647,0.024018,0.025772,0.031592,0.031658,0.032484,0.03309
794,0.020049,0.024584,0.026394,0.032012,0.032269,0.033096,0.033725
793.5,0.020264,0.025013,0.026713,0.032217,0.032468,0.033428,0.034083
793,0.020325,0.025224,0.026784,0.032205,0.0323,0.033379,0.03411
792.5,0.020253,0.025213,0.026759,0.032064,0.031999,0.032942,0.033961
792,0.020081,0.025062,0.026709,0.031918,0.031824,0.032353,0.033849
791.5,0.019963,0.025047,0.026655,0.031828,0.031923,0.032054,0.033907
791,0.020124,0.025513,0.026694,0.031809,0.032299,0.032367,0.034163
790.5,0.020676,0.026481,0.026977,0.031908,0.032846,0.033194,0.034552
790,0.021504,0.027517,0.02753,0.032197,0.033433,0.034107,0.034956
789.5,0.022364,0.028133,0.02817,0.032663,0.033952,0.034736,0.03528
789,0.02305,0.028241,0.028669,0.033179,0.034298,0.035014,0.035552
788.5,0.02349,0.028113,0.028961,0.033588,0.034383,0.035073,0.035881
788,0.023748,0.027997,0.029136,0.033794,0.034248,0.03501,0.036314
787.5,0.02396,0.027961,0.029287,0.033806,0.03411,0.034851,0.036775
787,0.024231,0.028034,0.029436,0.033763,0.034206,0.034685,0.037179
786.5,0.024527,0.028277,0.029582,0.033869,0.034544,0.034685,0.037518
786,0.024705,0.028666,0.029738,0.034213,0.034899,0.034948,0.0378
785.5,0.024678,0.029062,0.029919,0.03467,0.035102,0.035377,0.037993
785,0.024555,0.029349,0.030131,0.035057,0.035235,0.035784,0.038091
784.5,0.024553,0.029512,0.030364,0.035321,0.035469,0.036076,0.03816
784,0.02478,0.029551,0.030555,0.035506,0.035814,0.036299,0.038236
783.5,0.025151,0.029463,0.030621,0.035595,0.036156,0.036505,0.038264
783,0.025479,0.029328,0.030559,0.035542,0.03645,0.036644,0.038245
782.5,0.025604,0.029281,0.030503,0.035422,0.036718,0.036612,0.038337
782,0.025457,0.029339,0.03059,0.035385,0.036874,0.036384,0.038676
781.5,0.025113,0.029386,0.030813,0.035451,0.036776,0.036112,0.039145
781,0.024816,0.029401,0.031057,0.035543,0.036487,0.036069,0.039493
780.5,0.024842,0.029563,0.031275,0.03571,0.036333,0.036469,0.039667
780,0.025232,0.029998,0.031527,0.036117,0.036571,0.037243,0.039873
779.5,0.025737,0.030565,0.031865,0.03675,0.037118,0.038031,0.040266
779,0.026109,0.031021,0.032256,0.037319,0.037702,0.038439,0.040751
778.5,0.026378,0.031327,0.032639,0.037577,0.038145,0.038367,0.041103
778,0.026737,0.031638,0.032959,0.037599,0.038398,0.038057,0.041202
777.5,0.027242,0.032025,0.033154,0.037647,0.038416,0.037856,0.041112
777,0.027794,0.0324,0.03319,0.037849,0.038207,0.037977,0.04105
776.5,0.028367,0.0327,0.03315,0.038176,0.037997,0.03847,0.041306
776,0.029037,0.033017,0.033203,0.038625,0.038139,0.039295,0.042051
775.5,0.029738,0.033483,0.033452,0.039254,0.038791,0.040322,0.043149
775,0.030198,0.034101,0.033853,0.04001,0.039757,0.041315,0.04421
774.5,0.030257,0.034727,0.034301,0.040658,0.04068,0.042005,0.04491
774,0.030116,0.035184,0.034767,0.040961,0.041329,0.042258,0.045202
773.5,0.030146,0.035395,0.035337,0.04094,0.041694,0.042163,0.045278
773,0.03055,0.035473,0.036124,0.04094,0.041914,0.042009,0.045421
772.5,0.031291,0.035667,0.037129,0.041383,0.042169,0.042149,0.045881
772,0.032247,0.036158,0.038124,0.042397,0.042584,0.04281,0.046714
771.5,0.033266,0.036896,0.038767,0.043653,0.043185,0.043945,0.047659
771,0.034152,0.037681,0.038922,0.044649,0.043937,0.045252,0.048343
770.5,0.034766,0.038369,0.038862,0.045137,0.044795,0.046356,0.048704
770,0.035139,0.038929,0.039023,0.045226,0.045638,0.046989,0.04907
769.5,0.035363,0.039342,0.039515,0.045093,0.046205,0.047037,0.049686
769,0.035403,0.039542,0.040027,0.044784,0.046235,0.046559,0.050297
768.5,0.035153,0.0395,0.040222,0.044362,0.045746,0.045829,0.050402
768,0.034653,0.039273,0.040109,0.04405,0.045066,0.045264,0.049867
767.5,0.03409,0.038961,0.039933,0.044053,0.044546,0.045126,0.049072
767,0.033587,0.038676,0.039841,0.044306,0.044298,0.045283,0.048471
766.5,0.033141,0.038555,0.039784,0.044533,0.044264,0.045361,0.048168
766,0.032795,0.038692,0.039668,0.04454,0.044387,0.045174,0.047989
765.5,0.03271,0.039019,0.03947,0.04437,0.044637,0.044903,0.047797
765,0.032965,0.039286,0.039203,0.044186,0.044929,0.044809,0.047607
764.5,0.033415,0.039245,0.03891,0.044092,0.045158,0.044905,0.047449
764,0.033825,0.038853,0.038683,0.044076,0.045295,0.044997,0.04729
763.5,0.034062,0.038303,0.038623,0.044061,0.045381,0.044988,0.047126
763,0.034099,0.03788,0.038726,0.044008,0.045422,0.044978,0.047072
762.5,0.033915,0.037724,0.038851,0.04398,0.045374,0.045048,0.047236
762,0.033509,0.037696,0.038822,0.044058,0.045197,0.045089,0.047515
761.5,0.032977,0.037523,0.038584,0.044182,0.04488,0.044939,0.04764
761,0.032488,0.037166,0.038293,0.044192,0.044457,0.044651,0.047508
760.5,0.032216,0.036972,0.038237,0.044068,0.044069,0.044521,0.047376
760,0.032283,0.037309,0.038595,0.044016,0.043952,0.044797,0.047571
759.5,0.03269,0.038077,0.039222,0.044204,0.044238,0.045415,0.048067
759,0.033239,0.038732,0.039746,0.044507,0.044756,0.046064,0.048506
758.5,0.033633,0.038877,0.039931,0.044655,0.045168,0.046493,0.048668
758,0.033763,0.038673,0.039914,0.044599,0.045339,0.046704,0.048748
757.5,0.033872,0.038611,0.04001,0.044587,0.045478,0.046852,0.049061
757,0.034309,0.038993,0.040355,0.044875,0.045872,0.047055,0.049629
756.5,0.035119,0.039722,0.040809,0.045489,0.046537,0.047319,0.050229
756,0.035967,0.0405,0.041176,0.046226,0.047204,0.047593,0.050717
755.5,0.036467,0.041083,0.041409,0.046797,0.047593,0.047815,0.051129
755,0.036497,0.041389,0.041594,0.046981,0.047631,0.047927,0.051484
754.5,0.036189,0.04145,0.041808,0.046788,0.047446,0.047923,0.05166
754,0.035753,0.041323,0.042029,0.046497,0.047219,0.04788,0.051541
753.5,0.035377,0.041032,0.042176,0.046408,0.047086,0.047907,0.051179
753,0.035222,0.040643,0.042221,0.046549,0.047136,0.04804,0.05079
752.5,0.035384,0.040365,0.042255,0.04672,0.047409,0.048226,0.050628
752,0.035818,0.04044,0.042383,0.046804,0.047825,0.048392,0.050843
751.5,0.036354,0.040878,0.042548,0.046894,0.04817,0.048494,0.051356
751,0.036816,0.041375,0.042576,0.04709,0.048245,0.048507,0.051862
750.5,0.037137,0.041612,0.042467,0.047326,0.048099,0.048466,0.052081
750,0.037363,0.041573,0.042522,0.047523,0.04804,0.048523,0.052033
749.5,0.037553,0.041515,0.04305,0.047766,0.048349,0.048903,0.052016
749,0.037722,0.041685,0.043969,0.04822,0.048992,0.049715,0.052274
748.5,0.037874,0.042135,0.044856,0.048904,0.049682,0.050803,0.052742
748,0.038079,0.042736,0.045393,0.04967,0.050176,0.051804,0.053162
